id_transaction,date_transaction,id_fournisseur,montant,devise,type_depense,mode_paiement,id_employe_initiateur,id_employe_validateur,statut_validation,numero_facture
TX-0053327,2025-12-05,FRS-00026,1868.283,TND,Maintenance,Virement,EMP-010,EMP-024,Validé,FAC-56087
TX-0054316,2025-12-05,FRS-00097,5084.432,TND,Emballage,Virement,EMP-014,EMP-007,Rejeté,FAC-25072
TX-0051897,2025-12-05,FRS-00005,9262.444,TND,Prestation de conseil,Virement,EMP-016,EMP-021,Validé,FAC-55258
TX-0051409,2025-12-05,FRS-00020,284.524,TND,Prestation de conseil,Virement,EMP-021,EMP-005,Validé,FAC-22568
TX-0054083,2025-12-05,FRS-00076,705.738,TND,Location matériel,Virement,EMP-009,EMP-023,Validé,FAC-38223
TX-0052719,2025-12-05,FRS-00045,364.487,TND,Location matériel,Chèque,EMP-025,EMP-002,Validé,FAC-62955
TX-0052700,2025-12-05,FRS-00045,182.218,TND,Transport,Virement,EMP-018,EMP-005,Validé,FAC-35887
TX-0054538,2025-12-05,FRS-00150,567.164,TND,Achat marchandise,Virement,EMP-021,EMP-002,Validé,FAC-93538
TX-0053460,2025-12-05,FRS-00001,318.903,TND,Transport,Virement,EMP-006,EMP-016,Validé,FAC-97832
TX-0053212,2025-12-05,FRS-00115,3245.845,TND,Maintenance,Virement,EMP-021,EMP-021,Validé,FAC-98330
TX-0053646,2025-12-05,FRS-00035,2951.739,TND,Prestation de conseil,Virement,EMP-013,EMP-021,Validé,FAC-46471
TX-0054554,2025-12-05,FRS-00006,609.243,TND,Maintenance,Virement,EMP-010,EMP-012,Validé,FAC-70056
TX-0054548,2025-12-05,FRS-00080,239.6,TND,Prestation technique,Virement,EMP-019,EMP-015,Validé,FAC-12277
TX-0054511,2025-12-05,FRS-00079,10427.65,TND,Prestation de conseil,Chèque,EMP-003,EMP-018,Validé,FAC-83767
TX-0053823,2025-12-05,FRS-00143,9655.938,TND,Location matériel,Virement,EMP-024,EMP-016,Validé,FAC-60976
TX-0053330,2025-12-05,FRS-00021,296.214,TND,Prestation technique,Virement,EMP-003,EMP-015,Validé,FAC-24621
TX-0053843,2025-12-05,FRS-00002,374.862,TND,Prestation de conseil,Virement,EMP-004,EMP-024,Validé,FAC-45235
TX-0053245,2025-12-05,FRS-00132,287.433,TND,Maintenance,Virement,EMP-009,EMP-004,Validé,FAC-11252
TX-0053828,2025-12-05,FRS-00125,663.187,TND,Achat marchandise,Virement,EMP-008,EMP-007,Validé,FAC-30779
TX-0054486,2025-12-05,FRS-00015,1795.566,TND,Prestation technique,Virement,EMP-018,EMP-012,Validé,FAC-78284
TX-0053453,2025-12-05,FRS-00092,1210.423,TND,Emballage,Virement,EMP-022,EMP-005,Validé,FAC-68901
TX-0054491,2025-12-05,FRS-00021,186.824,TND,Emballage,Virement,EMP-014,EMP-006,Validé,FAC-42883
TX-0053657,2025-12-05,FRS-00133,1302.637,TND,Transport,Virement,EMP-011,EMP-009,Validé,FAC-51071
TX-0053086,2025-12-05,FRS-00047,1754.15,TND,Prestation technique,Virement,EMP-008,EMP-005,Validé,FAC-57287
TX-0053109,2025-12-05,FRS-00048,4686.574,TND,Location matériel,Virement,EMP-009,EMP-006,En attente,FAC-25810
TX-0054616,2025-12-05,FRS-00026,1528.951,TND,Maintenance,Virement,EMP-016,EMP-023,Validé,FAC-99553
TX-0053662,2025-12-05,FRS-00067,2529.143,TND,Prestation de conseil,Chèque,EMP-004,EMP-015,Validé,FAC-88908
TX-0053698,2025-12-05,FRS-00038,235.251,TND,Emballage,Chèque,EMP-004,EMP-018,Validé,FAC-36806
TX-0051381,2025-12-05,FRS-00106,85.605,TND,Maintenance,Virement,EMP-006,EMP-023,Validé,FAC-85657
TX-0053368,2025-12-05,FRS-00055,524.903,TND,Emballage,Chèque,EMP-022,EMP-024,Validé,FAC-60756
TX-0053690,2025-12-05,FRS-00028,561.627,TND,Location matériel,Chèque,EMP-002,EMP-016,Validé,FAC-99316
TX-0053373,2025-12-05,FRS-00021,238.681,TND,Prestation technique,Virement,EMP-011,EMP-023,Validé,FAC-45539
TX-0053675,2025-12-05,FRS-00095,365.935,TND,Achat marchandise,Virement,EMP-007,EMP-015,Validé,FAC-36841
TX-0054549,2025-12-05,FRS-00056,11742.148,TND,Prestation technique,Virement,EMP-023,EMP-009,Validé,FAC-53041
TX-0052682,2025-12-05,FRS-00117,5670.245,TND,Prestation de conseil,Chèque,EMP-020,EMP-015,Validé,FAC-95789
TX-0053290,2025-12-06,FRS-00110,379.136,TND,Prestation de conseil,Chèque,EMP-020,EMP-021,Validé,FAC-90210
TX-0054064,2025-12-06,FRS-00008,563.943,TND,Achat marchandise,Virement,EMP-015,EMP-007,Validé,FAC-15573
TX-0052907,2025-12-06,FRS-00119,1974.261,TND,Maintenance,Chèque,EMP-025,EMP-009,Validé,FAC-36814
TX-0054517,2025-12-06,FRS-00102,213.262,TND,Achat marchandise,Virement,EMP-015,EMP-004,Validé,FAC-36890
TX-0053488,2025-12-06,FRS-00150,371.183,TND,Emballage,Virement,EMP-004,EMP-009,Validé,FAC-13451
TX-0052874,2025-12-06,FRS-00033,991.168,TND,Achat marchandise,Virement,EMP-014,EMP-009,Validé,FAC-76312
TX-0052014,2025-12-06,FRS-00049,1578.438,TND,Emballage,Virement,EMP-002,EMP-024,Validé,FAC-13580
TX-0054521,2025-12-06,FRS-00150,372.239,TND,Prestation technique,Virement,EMP-025,EMP-002,Validé,FAC-35527
TX-0052894,2025-12-06,FRS-00055,522.751,TND,Emballage,Virement,EMP-004,EMP-004,Validé,FAC-79309
TX-0053683,2025-12-06,FRS-00110,299.412,TND,Maintenance,Virement,EMP-003,EMP-005,Validé,FAC-41747
TX-0052566,2025-12-06,FRS-00044,5178.655,TND,Achat marchandise,Virement,EMP-013,EMP-015,Validé,FAC-31235
TX-0052485,2025-12-06,FRS-00134,11028.224,TND,Transport,Virement,EMP-014,EMP-009,Validé,FAC-92803
TX-0054080,2025-12-06,FRS-00120,798.044,TND,Prestation technique,Virement,EMP-013,EMP-007,Validé,FAC-95503
TX-0052911,2025-12-06,FRS-00135,84.044,TND,Location matériel,Virement,EMP-008,EMP-005,Validé,FAC-71262
TX-0054540,2025-12-06,FRS-00092,1510.319,TND,Emballage,Virement,EMP-003,EMP-007,Validé,FAC-70806
TX-0053660,2025-12-06,FRS-00116,1674.614,TND,Prestation technique,Virement,EMP-016,EMP-024,Validé,FAC-72559
TX-0052582,2025-12-06,FRS-00126,7136.842,TND,Maintenance,Virement,EMP-009,EMP-002,Validé,FAC-31448
TX-0052576,2025-12-06,FRS-00141,347.173,TND,Location matériel,Chèque,EMP-006,EMP-005,Validé,FAC-22962
TX-0051472,2025-12-06,FRS-00123,271.372,TND,Emballage,Virement,EMP-016,EMP-006,Validé,FAC-35934
TX-0052552,2025-12-06,FRS-00112,1353.056,TND,Prestation technique,Virement,EMP-008,EMP-023,Validé,FAC-29620
TX-0051984,2025-12-06,FRS-00048,5133.562,TND,Prestation technique,Chèque,EMP-020,EMP-004,Validé,FAC-45157
TX-0054737,2025-12-06,FRS-00087,1352.694,TND,Prestation de conseil,Chèque,EMP-003,EMP-005,Validé,FAC-23637
TX-0054002,2025-12-06,FRS-00071,608.371,TND,Prestation de conseil,Chèque,EMP-015,EMP-004,Validé,FAC-88431
TX-0052870,2025-12-06,FRS-00025,2215.524,TND,Location matériel,Virement,EMP-014,EMP-004,Validé,FAC-75898
TX-0052531,2025-12-06,FRS-00086,290.807,TND,Achat marchandise,Virement,EMP-017,EMP-007,Validé,FAC-67962
TX-0053215,2025-12-06,FRS-00049,1195.255,TND,Maintenance,Chèque,EMP-002,EMP-024,Rejeté,FAC-30454
TX-0052484,2025-12-06,FRS-00102,204.864,TND,Prestation de conseil,Virement,EMP-011,EMP-024,Validé,FAC-40793
TX-0052499,2025-12-06,FRS-00007,980.873,TND,Prestation technique,Chèque,EMP-005,EMP-009,Validé,FAC-87883
TX-0053229,2025-12-06,FRS-00030,685.275,TND,Achat marchandise,Virement,EMP-006,EMP-004,Validé,FAC-72503
TX-0053259,2025-12-06,FRS-00108,235.692,TND,Maintenance,Virement,EMP-018,EMP-024,Rejeté,FAC-54848
TX-0052827,2025-12-06,FRS-00036,3209.378,TND,Maintenance,Virement,EMP-009,EMP-012,Validé,FAC-26971
TX-0052977,2025-12-06,FRS-00150,382.488,TND,Location matériel,Virement,EMP-008,EMP-007,Validé,FAC-27058
TX-0053270,2025-12-06,FRS-00052,1890.415,TND,Prestation de conseil,Chèque,EMP-013,EMP-007,Validé,FAC-35241
TX-0053710,2025-12-06,FRS-00150,644.626,TND,Maintenance,Virement,EMP-014,EMP-015,Validé,FAC-35857
TX-0051628,2025-12-06,FRS-00074,301.708,TND,Prestation de conseil,Virement,EMP-014,EMP-023,Rejeté,FAC-30878
TX-0051369,2025-12-06,FRS-00089,1495.184,TND,Maintenance,Virement,EMP-007,EMP-006,Validé,FAC-66648
TX-0054441,2025-12-06,FRS-00125,408.765,TND,Transport,Virement,EMP-021,EMP-021,Validé,FAC-96633
TX-0054440,2025-12-06,FRS-00069,981.002,TND,Maintenance,Virement,EMP-009,EMP-012,Validé,FAC-95422
TX-0053541,2025-12-06,FRS-00090,547.505,TND,Emballage,Virement,EMP-012,EMP-002,Validé,FAC-22585
TX-0054576,2025-12-06,FRS-00056,7125.102,TND,Transport,Chèque,EMP-023,EMP-009,Validé,FAC-50001
TX-0053613,2025-12-06,FRS-00061,260.411,TND,Prestation technique,Virement,EMP-003,EMP-016,Validé,FAC-88523
TX-0052931,2025-12-06,FRS-00090,459.814,TND,Transport,Virement,EMP-021,EMP-004,Validé,FAC-52748
TX-0053108,2025-12-06,FRS-00020,251.566,TND,Maintenance,Chèque,EMP-023,EMP-002,Validé,FAC-56010
TX-0054599,2025-12-06,FRS-00060,1430.252,TND,Location matériel,Virement,EMP-016,EMP-002,Validé,FAC-31941
TX-0053550,2025-12-06,FRS-00067,3589.692,TND,Prestation technique,Virement,EMP-021,EMP-024,Validé,FAC-10256
TX-0054208,2025-12-06,FRS-00126,6128.686,TND,Emballage,Virement,EMP-011,EMP-006,Validé,FAC-66429
TX-0051841,2025-12-06,FRS-00043,272.473,TND,Location matériel,Virement,EMP-017,EMP-007,En attente,FAC-82561
TX-0051842,2025-12-06,FRS-00088,7119.328,TND,Maintenance,Virement,EMP-011,EMP-024,Validé,FAC-42823
TX-0051845,2025-12-06,FRS-00018,6496.424,TND,Maintenance,Chèque,EMP-018,EMP-006,Validé,FAC-47217
TX-0054157,2025-12-06,FRS-00150,426.069,TND,Prestation de conseil,Virement,EMP-001,EMP-016,Validé,FAC-17223
TX-0051662,2025-12-06,FRS-00070,109.74,TND,Prestation de conseil,Virement,EMP-018,EMP-009,En attente,FAC-16893
TX-0054183,2025-12-06,FRS-00136,768.483,TND,Emballage,Virement,EMP-002,EMP-016,Validé,FAC-57435
TX-0053340,2025-12-06,FRS-00001,230.681,TND,Maintenance,Chèque,EMP-011,EMP-024,Validé,FAC-70245
TX-0054409,2025-12-06,FRS-00107,1442.13,TND,Achat marchandise,Virement,EMP-025,EMP-024,Validé,FAC-44852
TX-0054028,2025-12-06,FRS-00087,1504.578,TND,Emballage,Chèque,EMP-017,EMP-009,Validé,FAC-50425
TX-0054033,2025-12-06,FRS-00035,1814.4,TND,Prestation de conseil,Virement,EMP-021,EMP-018,Validé,FAC-51250
TX-0054495,2025-12-06,FRS-00050,1509.771,TND,Maintenance,Virement,EMP-013,EMP-024,Validé,FAC-30070
TX-0054092,2025-12-06,FRS-00135,293.012,TND,Emballage,Virement,EMP-014,EMP-021,Rejeté,FAC-21923
TX-0051958,2025-12-06,FRS-00049,1056.506,TND,Prestation technique,Virement,EMP-002,EMP-024,Validé,FAC-55510
TX-0054631,2025-12-06,FRS-00141,347.419,TND,Transport,Virement,EMP-008,EMP-004,Validé,FAC-85667
TX-0054755,2025-12-06,FRS-00038,232.755,TND,Emballage,Virement,EMP-008,EMP-024,Validé,FAC-47268
TX-0052842,2025-12-06,FRS-00006,813.932,TND,Emballage,Chèque,EMP-012,EMP-021,Validé,FAC-11333
TX-0054127,2025-12-06,FRS-00055,407.598,TND,Prestation technique,Chèque,EMP-005,EMP-007,Validé,FAC-24684
TX-0054781,2025-12-06,FRS-00128,1426.565,TND,Location matériel,Chèque,EMP-002,EMP-002,Validé,FAC-69168
TX-0051452,2025-12-06,FRS-00008,649.446,TND,Achat marchandise,Chèque,EMP-024,EMP-009,En attente,FAC-52533
TX-0052613,2025-12-06,FRS-00010,328.886,TND,Location matériel,Virement,EMP-020,EMP-015,Validé,FAC-21387
TX-0054029,2025-12-06,FRS-00125,317.732,TND,Emballage,Virement,EMP-025,EMP-021,Validé,FAC-33295
TX-0051690,2025-12-06,FRS-00081,7177.682,TND,Prestation technique,Virement,EMP-014,EMP-016,Validé,FAC-59286
TX-0052612,2025-12-06,FRS-00061,257.99,TND,Prestation technique,Virement,EMP-022,EMP-023,Validé,FAC-66456
TX-0054131,2025-12-06,FRS-00105,6657.512,TND,Emballage,Virement,EMP-007,EMP-015,Validé,FAC-27307
TX-0054732,2025-12-06,FRS-00046,852.005,TND,Transport,Chèque,EMP-003,EMP-006,Validé,FAC-81697
TX-0053796,2025-12-06,FRS-00076,527.573,TND,Achat marchandise,Chèque,EMP-022,EMP-005,Validé,FAC-87050
TX-0052462,2025-12-06,FRS-00141,429.432,TND,Location matériel,Virement,EMP-021,EMP-005,Validé,FAC-68344
TX-0052860,2025-12-06,FRS-00122,1193.787,TND,Location matériel,Virement,EMP-013,EMP-004,En attente,FAC-85882
TX-0052004,2025-12-06,FRS-00076,686.748,TND,Maintenance,Virement,EMP-014,EMP-018,Validé,FAC-67280
TX-0052570,2025-12-06,FRS-00118,6154.086,TND,Maintenance,Chèque,EMP-025,EMP-023,Validé,FAC-90726
TX-0053631,2025-12-06,FRS-00034,6749.826,TND,Transport,Virement,EMP-023,EMP-006,Validé,FAC-52909
TX-0051338,2025-12-06,FRS-00069,736.705,TND,Maintenance,Virement,EMP-020,EMP-021,Rejeté,FAC-89487
TX-0052845,2025-12-06,FRS-00001,282.638,TND,Transport,Virement,EMP-002,EMP-005,Validé,FAC-92289
TX-0054181,2025-12-06,FRS-00142,1326.658,TND,Prestation technique,Virement,EMP-021,EMP-016,Validé,FAC-96630
TX-0054417,2025-12-06,FRS-00121,315.899,TND,Transport,Virement,EMP-009,EMP-018,Validé,FAC-14741
TX-0052799,2025-12-06,FRS-00045,234.628,TND,Emballage,Virement,EMP-002,EMP-021,Validé,FAC-96359
TX-0052168,2025-12-06,FRS-00064,5849.873,TND,Transport,Virement,EMP-016,EMP-015,Validé,FAC-76968
TX-0054365,2025-12-06,FRS-00088,4159.449,TND,Prestation de conseil,Virement,EMP-001,EMP-016,Validé,FAC-78356
TX-0052661,2025-12-06,FRS-00104,9720.0,TND,Prestation de conseil,Chèque,EMP-019,EMP-018,Validé,FAC-16154
TX-0052140,2025-12-06,FRS-00042,4253.354,TND,Prestation de conseil,Virement,EMP-006,EMP-024,Validé,FAC-26669
TX-0053855,2025-12-06,FRS-00143,5652.67,TND,Prestation de conseil,Chèque,EMP-012,EMP-004,Validé,FAC-98837
TX-0052686,2025-12-06,FRS-00003,696.016,TND,Transport,Virement,EMP-018,EMP-009,Validé,FAC-30482
TX-0053879,2025-12-06,FRS-00102,247.136,TND,Emballage,Chèque,EMP-010,EMP-005,Validé,FAC-29097
TX-0051862,2025-12-06,FRS-00001,168.08,TND,Achat marchandise,Virement,EMP-002,EMP-023,Validé,FAC-89182
TX-0052187,2025-12-06,FRS-00108,199.681,TND,Location matériel,Virement,EMP-017,EMP-012,Validé,FAC-15946
TX-0053401,2025-12-06,FRS-00015,945.318,TND,Achat marchandise,Virement,EMP-010,EMP-002,En attente,FAC-62857
TX-0053415,2025-12-06,FRS-00114,1330.796,TND,Achat marchandise,Virement,EMP-016,EMP-018,Validé,FAC-84695
TX-0051807,2025-12-06,FRS-00041,8721.549,TND,Prestation de conseil,Virement,EMP-011,EMP-015,Validé,FAC-57179
TX-0052745,2025-12-06,FRS-00128,893.307,TND,Achat marchandise,Virement,EMP-016,EMP-007,En attente,FAC-98011
TX-0054304,2025-12-06,FRS-00068,6355.883,TND,Prestation technique,Virement,EMP-013,EMP-012,Validé,FAC-98293
TX-0053817,2025-12-06,FRS-00149,9433.163,TND,Emballage,Virement,EMP-013,EMP-015,Validé,FAC-53266
TX-0053807,2025-12-06,FRS-00085,336.124,TND,Emballage,Virement,EMP-008,EMP-021,Validé,FAC-86457
TX-0052717,2025-12-06,FRS-00082,885.747,TND,Location matériel,Virement,EMP-015,EMP-005,Validé,FAC-98965
TX-0052227,2025-12-06,FRS-00127,3111.843,TND,Emballage,Virement,EMP-012,EMP-004,Validé,FAC-82341
TX-0052225,2025-12-06,FRS-00095,712.106,TND,Achat marchandise,Virement,EMP-011,EMP-012,Validé,FAC-58867
TX-0052966,2025-12-06,FRS-00015,1052.248,TND,Emballage,Virement,EMP-019,EMP-012,Validé,FAC-17633
TX-0053784,2025-12-06,FRS-00130,4503.839,TND,Prestation technique,Chèque,EMP-013,EMP-009,Validé,FAC-54232
TX-0052177,2025-12-06,FRS-00126,11240.278,TND,Prestation de conseil,Chèque,EMP-025,EMP-016,Validé,FAC-33352
TX-0054302,2025-12-06,FRS-00146,1112.619,TND,Transport,Virement,EMP-001,EMP-023,Validé,FAC-39801
TX-0054605,2025-12-06,FRS-00014,7815.138,TND,Prestation technique,Chèque,EMP-009,EMP-015,Validé,FAC-98655
TX-0052163,2025-12-06,FRS-00010,363.307,TND,Transport,Virement,EMP-009,EMP-007,Validé,FAC-84939
TX-0051763,2025-12-06,FRS-00080,519.055,TND,Achat marchandise,Virement,EMP-020,EMP-024,Validé,FAC-15718
TX-0051297,2025-12-06,FRS-00136,607.242,TND,Achat marchandise,Chèque,EMP-016,EMP-018,Validé,FAC-17422
TX-0051896,2025-12-06,FRS-00005,11853.331,TND,Emballage,Virement,EMP-024,EMP-023,Validé,FAC-15890
TX-0053726,2025-12-06,FRS-00011,9035.62,TND,Maintenance,Virement,EMP-014,EMP-015,Validé,FAC-15461
TX-0053887,2025-12-06,FRS-00118,6936.933,TND,Location matériel,Virement,EMP-005,EMP-015,Validé,FAC-76433
TX-0052973,2025-12-06,FRS-00028,847.641,TND,Achat marchandise,Virement,EMP-002,EMP-016,Validé,FAC-94582
TX-0051767,2025-12-06,FRS-00125,398.717,TND,Achat marchandise,Virement,EMP-017,EMP-006,Validé,FAC-39796
TX-0051704,2025-12-06,FRS-00011,9347.244,TND,Emballage,Virement,EMP-009,EMP-007,Validé,FAC-87419
TX-0054462,2025-12-06,FRS-00061,299.441,TND,Location matériel,Virement,EMP-024,EMP-009,Validé,FAC-82755
TX-0051846,2025-12-06,FRS-00062,727.396,TND,Achat marchandise,Virement,EMP-013,EMP-004,Validé,FAC-58198
TX-0052403,2025-12-06,FRS-00102,345.826,TND,Prestation de conseil,Virement,EMP-016,EMP-004,Validé,FAC-83087
TX-0053407,2025-12-06,FRS-00127,3108.735,TND,Maintenance,Virement,EMP-014,EMP-023,Validé,FAC-33195
TX-0052179,2025-12-06,FRS-00108,146.921,TND,Achat marchandise,Virement,EMP-008,EMP-002,Validé,FAC-89001
TX-0054756,2025-12-06,FRS-00005,9227.041,TND,Emballage,Virement,EMP-016,EMP-021,Validé,FAC-62710
TX-0053835,2025-12-06,FRS-00106,166.597,TND,Emballage,Chèque,EMP-014,EMP-012,Validé,FAC-11576
TX-0054231,2025-12-06,FRS-00090,547.747,TND,Maintenance,Virement,EMP-016,EMP-007,Validé,FAC-17687
TX-0053425,2025-12-06,FRS-00002,389.99,TND,Achat marchandise,Chèque,EMP-018,EMP-002,Validé,FAC-25159
TX-0054240,2025-12-06,FRS-00135,304.017,TND,Emballage,Virement,EMP-024,EMP-018,En attente,FAC-32175
TX-0052305,2025-12-06,FRS-00002,536.318,TND,Location matériel,Virement,EMP-006,EMP-024,Validé,FAC-13793
TX-0054621,2025-12-06,FRS-00112,580.033,TND,Maintenance,Virement,EMP-014,EMP-006,Validé,FAC-40614
TX-0052951,2025-12-06,FRS-00080,459.429,TND,Achat marchandise,Chèque,EMP-023,EMP-005,Validé,FAC-76960
TX-0052158,2025-12-06,FRS-00135,111.328,TND,Achat marchandise,Chèque,EMP-004,EMP-016,Validé,FAC-63368
TX-0054370,2025-12-06,FRS-00091,438.178,TND,Transport,Virement,EMP-007,EMP-024,Validé,FAC-48945
TX-0053839,2025-12-06,FRS-00046,1111.23,TND,Achat marchandise,Virement,EMP-008,EMP-024,Validé,FAC-46782
TX-0052465,2025-12-06,FRS-00150,362.242,TND,Emballage,Virement,EMP-018,EMP-005,Validé,FAC-94202
TX-0054071,2025-12-06,FRS-00080,544.764,TND,Emballage,Virement,EMP-023,EMP-023,Validé,FAC-52448
TX-0052234,2025-12-07,FRS-00056,8044.966,TND,Emballage,Chèque,EMP-023,EMP-009,Validé,FAC-24268
TX-0051899,2025-12-07,FRS-00081,9028.211,TND,Achat marchandise,Chèque,EMP-008,EMP-004,Validé,FAC-86545
TX-0052733,2025-12-07,FRS-00043,242.683,TND,Location matériel,Virement,EMP-024,EMP-023,Validé,FAC-63365
TX-0052896,2025-12-07,FRS-00082,992.508,TND,Transport,Chèque,EMP-016,EMP-015,Validé,FAC-39962
TX-0052207,2025-12-07,FRS-00067,4093.735,TND,Emballage,Virement,EMP-013,EMP-015,Validé,FAC-66394
TX-0051809,2025-12-07,FRS-00030,693.1,TND,Transport,Virement,EMP-002,EMP-023,Validé,FAC-71919
TX-0054467,2025-12-07,FRS-00075,120.791,TND,Maintenance,Virement,EMP-004,EMP-004,Validé,FAC-20191
TX-0054529,2025-12-07,FRS-00021,216.668,TND,Prestation technique,Virement,EMP-004,EMP-023,Validé,FAC-39488
TX-0053211,2025-12-07,FRS-00114,740.148,TND,Prestation de conseil,Virement,EMP-024,EMP-015,Validé,FAC-52007
TX-0054496,2025-12-07,FRS-00010,332.995,TND,Prestation technique,Virement,EMP-014,EMP-024,Validé,FAC-52248
TX-0054399,2025-12-07,FRS-00033,1031.63,TND,Maintenance,Virement,EMP-020,EMP-012,Validé,FAC-34441
TX-0053666,2025-12-07,FRS-00089,1713.695,TND,Achat marchandise,Chèque,EMP-007,EMP-006,Validé,FAC-58582
TX-0052936,2025-12-07,FRS-00121,332.271,TND,Emballage,Virement,EMP-011,EMP-023,Validé,FAC-26188
TX-0054423,2025-12-07,FRS-00088,7406.68,TND,Achat marchandise,Virement,EMP-013,EMP-024,Validé,FAC-82575
TX-0052116,2025-12-07,FRS-00142,1797.619,TND,Achat marchandise,Virement,EMP-008,EMP-021,Validé,FAC-20567
TX-0051786,2025-12-07,FRS-00084,1050.97,TND,Emballage,Virement,EMP-025,EMP-012,Validé,FAC-97200
TX-0052183,2025-12-07,FRS-00012,533.17,TND,Prestation technique,Chèque,EMP-006,EMP-012,Validé,FAC-58099
TX-0054784,2025-12-07,FRS-00036,3775.654,TND,Prestation technique,Chèque,EMP-008,EMP-009,Validé,FAC-87263
TX-0052100,2025-12-07,FRS-00107,1648.357,TND,Transport,Chèque,EMP-003,EMP-023,Validé,FAC-34088
TX-0052916,2025-12-07,FRS-00092,1187.352,TND,Achat marchandise,Virement,EMP-005,EMP-016,Validé,FAC-95499
TX-0051669,2025-12-07,FRS-00005,6402.574,TND,Maintenance,Virement,EMP-016,EMP-021,Validé,FAC-52988
TX-0053421,2025-12-07,FRS-00021,177.973,TND,Prestation de conseil,Virement,EMP-010,EMP-002,Validé,FAC-53640
TX-0051639,2025-12-07,FRS-00060,1464.175,TND,Transport,Chèque,EMP-018,EMP-024,Validé,FAC-45379
TX-0054175,2025-12-07,FRS-00135,110.833,TND,Maintenance,Virement,EMP-016,EMP-002,Validé,FAC-40998
TX-0052604,2025-12-07,FRS-00125,546.997,TND,Emballage,Virement,EMP-021,EMP-021,Validé,FAC-43146
TX-0052972,2025-12-07,FRS-00132,331.444,TND,Transport,Virement,EMP-021,EMP-005,Validé,FAC-58631
TX-0051604,2025-12-07,FRS-00072,2084.216,TND,Achat marchandise,Virement,EMP-012,EMP-023,Validé,FAC-23586
TX-0053275,2025-12-07,FRS-00107,1412.236,TND,Location matériel,Virement,EMP-018,EMP-016,Rejeté,FAC-72874
TX-0052254,2025-12-07,FRS-00100,9252.349,TND,Location matériel,Virement,EMP-022,EMP-021,Validé,FAC-46856
TX-0052203,2025-12-07,FRS-00005,5910.454,TND,Achat marchandise,Chèque,EMP-018,EMP-009,Validé,FAC-80150
TX-0051343,2025-12-07,FRS-00031,853.32,TND,Maintenance,Virement,EMP-021,EMP-021,Validé,FAC-72446
TX-0053652,2025-12-07,FRS-00011,8934.837,TND,Achat marchandise,Virement,EMP-010,EMP-007,Validé,FAC-78496
TX-0052887,2025-12-07,FRS-00003,499.475,TND,Transport,Virement,EMP-006,EMP-004,Validé,FAC-57674
TX-0052167,2025-12-07,FRS-00036,4124.739,TND,Achat marchandise,Virement,EMP-021,EMP-002,Validé,FAC-39638
TX-0051965,2025-12-07,FRS-00075,235.366,TND,Transport,Virement,EMP-015,EMP-021,Validé,FAC-57152
TX-0051646,2025-12-07,FRS-00121,268.368,TND,Prestation de conseil,Virement,EMP-005,EMP-021,Validé,FAC-51037
TX-0054379,2025-12-07,FRS-00149,4509.687,TND,Prestation technique,Virement,EMP-014,EMP-018,Validé,FAC-24725
TX-0053357,2025-12-07,FRS-00105,7909.159,TND,Achat marchandise,Virement,EMP-005,EMP-015,Validé,FAC-98438
TX-0052010,2025-12-07,FRS-00055,486.528,TND,Prestation de conseil,Virement,EMP-021,EMP-021,Validé,FAC-47643
TX-0051558,2025-12-07,FRS-00086,292.63,TND,Prestation de conseil,Virement,EMP-004,EMP-021,Validé,FAC-79351
TX-0052545,2025-12-07,FRS-00027,1821.175,TND,Prestation technique,Chèque,EMP-001,EMP-006,Validé,FAC-54950
TX-0054673,2025-12-07,FRS-00122,1575.24,TND,Prestation de conseil,Virement,EMP-020,EMP-024,Validé,FAC-98337
TX-0051554,2025-12-07,FRS-00085,325.125,TND,Achat marchandise,Chèque,EMP-020,EMP-018,Rejeté,FAC-33597
TX-0052180,2025-12-07,FRS-00005,9598.166,TND,Prestation de conseil,Virement,EMP-016,EMP-021,Validé,FAC-16348
